annot_transcript_id logFC logCPM PValue annot_transcript_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
ENST00000417748.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000417758.5 4.60609091594443 1.99657680263249 0.03126144465052 DNAJB6-203 1 0 0 3 2
ENST00000417775.5 1.88494410203752 3.95839552771055 0.000171435872127671 CRYZ-205 1 5 6 19 12
ENST00000417784.5 -5.91791269735872 2.91662890932807 6.1191763650115e-05 NA 1 10 7 0 0
ENST00000417803.5 2.5035425408364 1.45924314730803 1 HES6-207 1 0 0 1 0
ENST00000417820.1 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000417846.2 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000417860.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000417874.6 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000417876.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000417901.5 3.37042749180845 1.61834897519305 0.500012206732887 USP19-206 1 0 0 0 2
ENST00000417942.5 -5.16900023470946 2.45082126155949 0.00390968402380792 NA 1 4 6 0 0
ENST00000417955.5 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000417977.2 2.5035425408364 1.45924314730803 1 TRBV30-201 1 0 0 1 0
ENST00000417981.6 4.60602940357154 1.98951396820898 0.0625152589752817 ECSIT-203 1 0 0 5 0
ENST00000418081.5 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000418100.5 2.50357330344018 1.46283526712995 1 ZNF724-201 1 0 0 0 1
ENST00000418115.5 0.364756036240338 8.77139182171087 0.25762228890949 RHOA-202 1 413 301 596 150
ENST00000418123.1 -5.30285056491126 2.52749352825328 0.00195527144826077 NA 1 5 6 0 0
ENST00000418132.7 2.50357330344018 1.46283526712995 1 CASC3-203 1 0 0 0 1
ENST00000418140.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000418149.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000418170.5 -5.64291814116817 2.73597326969814 0.000489068444351102 NA 1 7 7 0 0
ENST00000418194.6 5.71093538124348 2.55380596794077 0.000489068444351102 SP3-203 1 0 0 6 5
ENST00000418197.1 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000418210.2 -1.40242256967784 1.98941432888111 0.625018309429777 TMEM64-201 1 2 2 0 1
ENST00000418215.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000418277.5 -5.16900023470946 2.45082126155949 0.00390968402380792 NA 1 4 6 0 0
ENST00000418299.5 -1.05868204485878 3.23756479078294 0.133904729567064 SETD9-202 1 9 8 3 3
ENST00000418309.1 -2.35351343097029 2.36922996501468 0.0703392032066368 LINC01006-202 1 4 4 1 0
ENST00000418329.5 2.5035425408364 1.45924314730803 1 BRD8-205 1 0 0 1 0
ENST00000418336.6 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418337.6 3.37039673023551 1.61476509632543 0.500012206732887 PRKAG2-203 1 0 0 1 1
ENST00000418342.5 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418353.1 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000418368.1 0.385359501147964 2.0941289768401 1 LINC00680-202 1 1 2 3 0
ENST00000418381.5 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000418385.2 -1.40245333228162 1.98589422450566 0.625018309429777 EIF4E-202 1 2 2 1 0
ENST00000418388.5 3.37042749180845 1.61834897519305 0.500012206732887 TMEM250-201 1 0 0 0 2
ENST00000418389.6 0.397541029221063 2.46161834762955 0.753936285608026 NDUFA11-202 1 2 3 3 2
ENST00000418391.6 -0.372660480691639 2.53094884438306 0.753936285608026 DEF8-202 1 3 4 4 0
ENST00000418395.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000418415.1 -4.67150791519679 2.19004864736027 0.03126144465052 NA 1 3 4 0 0
ENST00000418431.5 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000418458.5 -0.0557124389996983 7.97432641547081 0.860513095893243 GNL3-202 1 237 237 208 134
ENST00000418474.1 4.29890895024998 1.8811965061714 0.125018310323359 AC009506.1-201 1 0 0 2 2
ENST00000418501.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000418543.7 3.90808001852256 1.75219272278935 0.25001831009984 WDR83-201 1 0 0 2 1
ENST00000418559.5 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418561.2 -5.02142977159141 2.36700192935809 0.00781784142363128 NA 1 6 3 0 0
ENST00000418567.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000418572.6 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000418577.1 2.5035425408364 1.45924314730803 1 CYB561D2-202 1 0 0 1 0
ENST00000418587.6 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000418596.7 -0.550436814190413 2.37443848320359 0.726589199295921 FAM126B-202 1 3 3 2 1
ENST00000418606.1 2.5035425408364 1.45924314730803 1 FAHD2A-202 1 0 0 1 0
ENST00000418622.7 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000418646.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000418655.2 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000418698.3 -5.42532314055624 2.59930044625794 0.000977874346469707 NA 1 7 5 0 0
ENST00000418705.2 -0.215326768840145 3.25016640663135 0.999999999999971 RANBP1-205 1 7 7 3 6
ENST00000418713.5 2.50357330344018 1.46283526712995 1 RPUSD3-202 1 0 0 0 1
ENST00000418714.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000418729.1 -1.00140172208983 3.36591356028378 0.107859162914609 OR51B5-203 1 10 9 5 2
ENST00000418736.6 3.37039673023551 1.61476509632543 0.500012206732887 RPS6KA5-201 1 0 0 1 1
ENST00000418765.6 4.85917553975141 2.09987361346859 0.03126144465052 LINC00680-203 1 0 0 5 1
ENST00000418767.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000418770.5 -3.90598947149716 1.86951586938983 0.25001831009984 NA 1 3 1 0 0
ENST00000418783.1 3.37036596931833 1.61118930007146 0.500012206732887 AL080243.2-201 1 0 0 2 0
ENST00000418785.5 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000418795.3 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418833.2 5.57613409492457 2.46901031029975 0.000977874346469707 AL391244.1-203 1 0 0 7 3
ENST00000418862.1 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000418865.6 1.20125159453762 1.75436096390006 0.625018309429777 CCNL2-204 1 1 0 0 2
ENST00000418866.1 3.37039673023551 1.61476509632543 0.500012206732887 ZNF20-202 1 0 0 1 1
ENST00000418868.5 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000418871.5 -5.16898743517294 2.44903247831045 0.00390968402380792 NA 1 6 4 0 0
ENST00000418900.6 -2.27756498147631 3.55687608479963 0.00054844899912815 HIGD1A-202 1 15 12 2 2
ENST00000418905.1 -0.535568381309574 2.09978518540271 1 ZNF620-202 1 2 2 0 2
ENST00000418917.6 -1.92389424207596 3.02891835645018 0.0127435678704666 TFG-202 1 9 7 3 0
ENST00000418919.6 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418930.6 2.5035425408364 1.45924314730803 1 E2F5-203 1 0 0 1 0
ENST00000418939.1 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000418945.1 -1.39473338704503 2.74482426115285 0.179640002716216 AL513550.1-201 1 6 5 1 2
ENST00000418951.6 -1.95497429187657 2.19048023739252 0.218784330599151 BCL2L13-207 1 3 3 1 0
ENST00000418976.1 -0.867690619965145 6.21575091759811 0.00623648986434967 SWI5-203 1 70 100 52 20
ENST00000418988.2 0.631681961121954 3.86428595632308 0.199805162595415 PSMA1-202 1 9 9 9 12
ENST00000419015.1 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000419016.6 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000419018.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000419026.5 5.26180106088029 2.30283090305584 0.00390968402380792 SENP5-202 1 0 0 4 4
ENST00000419036.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000419040.6 5.71090463287684 2.55034389213467 0.000489068444351102 CASP8AP2-202 1 0 0 7 4
ENST00000419046.1 3.37039673023551 1.61476509632543 0.500012206732887 CYB561D2-203 1 0 0 1 1
ENST00000419065.6 1.56460813531327 3.86248476145578 0.00223217807430606 PSMG4-205 1 6 6 17 10
ENST00000419068.1 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000419070.6 -5.02144257172168 2.36880459754523 0.00781784142363128 NA 1 4 5 0 0
ENST00000419079.1 -5.4253295396883 2.60018070308434 0.000977874346469707 NA 1 6 6 0 0
ENST00000419089.1 2.5035425408364 1.45924314730803 1 AC004552.1-201 1 0 0 1 0
ENST00000419102.1 2.50357330344018 1.46283526712995 1 FLVCR1-202 1 0 0 0 1
ENST00000419104.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000419160.4 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000419169.5 2.5035425408364 1.45924314730803 1 SMG7-204 1 0 0 1 0
ENST00000419181.5 2.14700472449078 3.01195850895076 0.00443371701640036 GTF3A-202 1 2 2 6 8
ENST00000419184.1 -3.13935123626648 2.80431698564766 0.0129541015610903 FKBP7-203 1 6 8 0 1
ENST00000419189.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000419194.3 2.5035425408364 1.45924314730803 1 CT47A6-201 1 0 0 1 0
ENST00000419198.6 4.85914478557832 2.09636183079693 0.03126144465052 EMC9-202 1 0 0 6 0
ENST00000419205.5 2.5035425408364 1.45924314730803 1 FAM3A-208 1 0 0 1 0
ENST00000419215.2 -5.74051823026895 2.79797179829042 0.000244605842078569 NA 1 9 6 0 0
ENST00000419219.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000419235.6 0.371266532403627 1.87936446257717 1 DUSP22-202 1 1 1 0 2
ENST00000419242.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000419253.1 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000419267.1 3.37036596931833 1.61118930007146 0.500012206732887 EIF1AXP1-201 1 0 0 2 0
ENST00000419292.1 -0.535599142882513 2.09627323211948 1 MTERF1-203 1 2 2 1 1
ENST00000419300.3 4.29890895024998 1.8811965061714 0.125018310323359 LINC00963-202 1 0 0 2 2
ENST00000419336.6 2.50357330344018 1.46283526712995 1 ACHE-205 1 0 0 0 1
ENST00000419338.5 -3.52267695427958 1.74445651630095 0.25001831009984 NA 1 3 0 0 0
ENST00000419343.7 0.0903962237061536 2.38179790784133 1 PDCD5-203 1 3 2 1 3
ENST00000419348.6 -0.38578833520525 5.39225191343404 0.270036220862146 HTATIP2-201 1 41 42 32 16
ENST00000419354.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000419378.5 5.94761426987082 2.69102591148764 0.000122341725568448 HMGN1-205 1 0 0 10 3
ENST00000419394.2 -4.45851043171449 2.09005135905322 0.0625152589752817 NA 1 4 2 0 0
ENST00000419422.1 2.79103097062299 3.39423281208997 4.94893219107845e-05 AC006329.1-201 1 2 2 15 7
ENST00000419425.1 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000419433.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000419437.5 -4.8570559718067 2.28179027339554 0.0156330116465042 NA 1 4 4 0 0
ENST00000419445.5 1.89433465548397 4.06752837065745 4.57818265547867e-05 PGGT1B-203 1 6 6 22 12
ENST00000419467.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000419477.6 4.85914478557832 2.09636183079693 0.03126144465052 YWHAZ-209 1 0 0 6 0
ENST00000419516.5 2.5035425408364 1.45924314730803 1 LUC7L-206 1 0 0 1 0
ENST00000419534.2 2.50357330344018 1.46283526712995 1 ARL8B-202 1 0 0 0 1
ENST00000419553.5 -2.99915455716146 1.60838224483831 0.500012206732887 NA 1 2 0 0 0
ENST00000419562.6 2.5035425408364 1.45924314730803 1 DERL1-203 1 0 0 1 0
ENST00000419571.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000419585.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000419610.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000419617.6 -0.856867070537538 3.57440640940518 0.200653578512594 STK3-201 1 11 11 3 6
ENST00000419626.1 3.90808001852256 1.75219272278935 0.25001831009984 DCAF8-205 1 0 0 2 1
ENST00000419697.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000419721.5 2.50357330344018 1.46283526712995 1 C1GALT1-203 1 0 0 0 1
ENST00000419736.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000419746.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000419748.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000419752.3 -5.64291174265801 2.73510648715316 0.000489068444351102 NA 1 8 6 0 0
ENST00000419781.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000419791.3 -3.78088513942538 3.22750239100929 0.000221996517189636 NT5DC1-203 1 11 11 0 1
ENST00000419813.1 0.147549727715813 2.53390309881654 1 KLHL7-DT-201 1 4 2 4 1
ENST00000419814.1 0.00223108024782502 3.15248221425724 0.999999999999981 AL390038.1-201 1 6 6 4 5
ENST00000419828.5 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000419835.7 3.90808001852256 1.75219272278935 0.25001831009984 MCM3-202 1 0 0 2 1
ENST00000419836.1 -3.90600227476729 1.8713943389306 0.125018310323359 NA 1 1 3 0 0
ENST00000419880.7 -1.01911645470361 1.87537452227435 0.625018309429777 UBE2W-201 1 1 2 0 1
ENST00000419886.6 0.392913077131955 2.29227881033443 0.726589199295921 ZNF433-203 1 2 2 2 2
ENST00000419895.3 -5.83194350136772 2.85897617827851 0.000122341725568448 NA 1 9 7 0 0
ENST00000419900.5 3.37036596931833 1.61118930007146 0.500012206732887 HELLS-207 1 0 0 2 0
ENST00000419916.7 2.5035425408364 1.45924314730803 1 PRXL2B-204 1 0 0 1 0
ENST00000419938.5 -5.16899383492702 2.44992666712073 0.00390968402380792 NA 1 5 5 0 0
ENST00000419958.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000419999.5 -4.67150791519679 2.19004864736027 0.03126144465052 NA 1 3 4 0 0
ENST00000420022.3 2.50357330344018 1.46283526712995 1 ADM5-201 1 0 0 0 1
ENST00000420065.5 -2.66541413173275 2.53044214774504 0.0654650935227393 RHEBL1-202 1 6 4 0 1
ENST00000420066.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420074.1 -1.95497429187657 2.19048023739252 0.218784330599151 MCM3AP-AS1-202 1 3 3 1 0
ENST00000420107.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420115.6 -5.53821246350667 2.66839981920823 0.000977874346469707 NA 1 8 5 0 0
ENST00000420131.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000420141.2 2.50357330344018 1.46283526712995 1 NUP210-202 1 0 0 0 1
ENST00000420155.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420164.5 -5.91791909492209 2.91747612782699 6.1191763650115e-05 NA 1 9 8 0 0
ENST00000420166.5 -1.77698551166617 3.22866480676499 0.0169292133106716 HMGXB4-203 1 11 8 3 1
ENST00000420168.1 2.50357330344018 1.46283526712995 1 SLC16A1-AS1-203 1 0 0 0 1
ENST00000420176.5 3.908110778409 1.75576025765776 0.25001831009984 ITPRIPL1-202 1 0 0 1 2
ENST00000420195.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420199.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000420216.5 -4.85704957143047 2.28088167027918 0.0156330116465042 NA 1 5 3 0 0
ENST00000420218.3 2.5035425408364 1.45924314730803 1 PTK2B-205 1 0 0 1 0
ENST00000420226.1 -5.30284416545403 2.52660616798174 0.00195527144826077 NA 1 6 5 0 0
ENST00000420239.6 -3.32840096053132 2.91787829336883 0.000978441192425569 CHD2-202 1 9 7 1 0
ENST00000420244.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420251.5 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000420290.6 -3.6452617251844 3.12961848269537 7.65490663660439e-05 TANGO2-207 1 10 10 1 0
ENST00000420306.1 -0.4956248208402 1.74774297120393 1 C2orf42-205 1 0 2 1 0
ENST00000420329.6 0.334397406169356 1.61335793324434 1 CRTC3-202 1 1 0 0 1
ENST00000420353.6 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420367.1 -3.52268335619749 1.74540318727263 0.25001831009984 NA 1 2 1 0 0
ENST00000420398.2 1.05325117415692 2.6905912517189 0.26692240400356 GAGE12C-201 1 2 3 4 4
ENST00000420403.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000420416.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420442.5 3.908110778409 1.75576025765776 0.25001831009984 HSCB-203 1 0 0 1 2
ENST00000420455.5 -5.53821886231359 2.66927309956982 0.000977874346469707 NA 1 7 6 0 0
ENST00000420463.7 1.77372146074351 3.53112240583561 0.00143642144027505 EIF4B-203 1 5 3 8 13
ENST00000420465.6 -1.01914081536108 1.87089604680242 0.625018309429777 OR51B5-204 1 2 1 1 0
ENST00000420471.5 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000420474.5 -5.74052462845403 2.79883183618291 0.000244605842078569 NA 1 8 7 0 0
ENST00000420478.2 4.85920629457973 2.10339289911733 0.0156330116465042 RNF182-201 1 0 0 4 2
ENST00000420494.2 -4.67150151449526 2.18913242382662 0.03126144465052 NA 1 4 3 0 0
ENST00000420509.1 -5.02143617164236 2.36790305381885 0.00781784142363128 NA 1 5 4 0 0
ENST00000420513.1 2.5035425408364 1.45924314730803 1 NBPF1-202 1 0 0 1 0
ENST00000420515.1 5.07456064192702 2.2133822082294 0.00781784142363128 FAAP20-207 1 0 0 2 5
ENST00000420543.6 0.890000527965146 3.74972098592942 0.0896674457268714 AZI2-205 1 8 7 16 5
ENST00000420550.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000420554.6 0.00204698452446656 2.19317880880635 1 GMPR2-204 1 1 3 3 0
ENST00000420568.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420576.6 3.37036596931833 1.61118930007146 0.500012206732887 GSPT1-201 1 0 0 2 0
ENST00000420580.6 2.5035425408364 1.45924314730803 1 FDXR-203 1 0 0 1 0
ENST00000420584.3 0.86586338753802 2.60574358615049 0.548883190281411 TAF11-202 1 3 2 7 0
ENST00000420601.1 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420605.7 -1.95494352927279 2.19396564747872 0.453165050410231 NR2C2AP-202 1 3 3 0 1
ENST00000420626.1 3.37039673023551 1.61476509632543 0.500012206732887 ZNF74-205 1 0 0 1 1
ENST00000420631.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420660.5 5.57613409492457 2.46901031029975 0.000977874346469707 AAMP-202 1 0 0 7 3
ENST00000420686.5 3.37039673023551 1.61476509632543 0.500012206732887 C2orf68-203 1 0 0 1 1
ENST00000420700.5 5.57619559437315 2.47595884510895 0.000977874346469707 FBXO7-203 1 0 0 5 5
ENST00000420702.5 -0.165801139557395 4.01858179019562 0.880460010879288 MTFR2-203 1 13 14 10 8
ENST00000420715.6 2.5035425408364 1.45924314730803 1 TFPT-204 1 0 0 1 0
ENST00000420726.6 -1.93247819613569 2.67097382089244 0.0386017584481558 OR51B5-205 1 6 5 2 0
ENST00000420747.1 -5.53821886231359 2.66927309956982 0.000977874346469707 NA 1 7 6 0 0
ENST00000420764.6 3.37042749180845 1.61834897519305 0.500012206732887 SLC26A6-207 1 0 0 0 2
ENST00000420765.5 -2.1691822998397 1.45879162395152 1 NA 1 0 1 0 0
ENST00000420776.1 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420796.1 2.50357330344018 1.46283526712995 1 CBLL1-203 1 0 0 0 1
ENST00000420799.6 -0.162199121579053 2.81396653260492 0.999999999999978 INTS14-202 1 5 4 3 3
ENST00000420808.2 4.60612167311395 2.00011971385222 0.03126144465052 NISCH-202 1 0 0 2 3
ENST00000420827.2 1.20122083296468 1.75079642148518 1 UBA6-202 1 1 0 1 1
ENST00000420829.5 1.2011900720475 1.74723980131784 1 FIGNL1-204 1 1 0 2 0
ENST00000420843.6 0.392882318931791 2.28879802366434 1 ARRB1-202 1 2 2 3 1
ENST00000420846.7 -4.45851683271298 2.09097488525562 0.0625152589752817 NA 1 3 3 0 0
ENST00000420854.1 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000420857.5 -5.16899383492702 2.44992666712073 0.00390968402380792 NA 1 5 5 0 0
ENST00000420864.5 2.02561752662438 3.52261761080159 0.000326455888841463 MTX2-202 1 4 3 12 10
ENST00000420868.2 2.50357330344018 1.46283526712995 1 PLTP-204 1 0 0 0 1
ENST00000420879.5 2.5035425408364 1.45924314730803 1 RPS19BP1-202 1 0 0 1 0
ENST00000420886.6 -5.8319498992561 2.85982992130359 0.000122341725568448 NA 1 8 8 0 0
ENST00000420894.6 -3.90598306990469 1.86857737892288 0.125018310323359 NA 1 4 0 0 0
ENST00000420903.5 -5.02142977159141 2.36700192935809 0.00781784142363128 NA 1 6 3 0 0
ENST00000420910.6 4.29887819204982 1.87764518432282 0.125018310323359 LMLN-204 1 0 0 3 1
ENST00000420925.5 -2.99916095940483 1.60933725965378 0.500012206732887 NA 1 1 1 0 0
ENST00000420927.5 -4.20854348539951 1.98452478104245 0.125018310323359 NA 1 3 2 0 0
ENST00000420936.6 0.891829365863749 5.14104277181711 0.0131917200945125 ILK-203 1 19 25 41 21
ENST00000420967.5 -2.16917589727083 1.45782809666091 1 NA 1 1 0 0 0
ENST00000420970.5 -3.90599587311803 1.87045485592956 0.125018310323359 NA 1 2 2 0 0
ENST00000420977.1 -3.52268975814379 1.74635037175796 0.25001831009984 NA 1 1 2 0 0
ENST00000420986.6 -4.85704957143047 2.28088167027918 0.0156330116465042 NA 1 5 3 0 0
ENST00000420995.6 1.08337680323282 2.2892280392292 0.453165050410231 TRIM13-204 1 2 1 4 1
ENST00000420999.1 -0.838177516081181 2.19091193019833 0.687522885948556 EFHC2-202 1 3 2 2 0
ENST00000421004.3 -1.72596149559567 3.96886879185049 0.000946173616466108 SCAMP1-AS1-201 1 19 17 5 3
ENST00000421016.5 2.5035425408364 1.45924314730803 1 ZNF286A-203 1 0 0 1 0
ENST00000421017.6 -0.383468731852766 7.87713262543653 0.219967281375036 ANXA2-203 1 242 248 188 99
