logFC logCPM PValue gene_name adj_pval illumina_TPM_1 illumina_TPM_2 PacBio_K562_1 PacBio_K562_2
2.36764752784486 1.32305258639459 1 AL358075.4 1 0 0 1 0
-1.63274840824641 3.43591603561929 0.00523886221814043 AL358214.1 1 11 13 5 2
-1.93555523809229 2.39779876635417 0.0654650935227393 AL358472.2 1 5 4 2 0
4.44659903336546 1.85629362092961 0.0625152589752817 AL358472.6 1 0 0 3 2
2.36767826911607 1.32747181650265 1 AL358852.1 1 0 0 0 1
2.36764752784486 1.32305258639459 1 AL359198.1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL359220.1 1 0 0 1 0
-0.147907738980878 3.06588526280903 1 AL359258.1 1 6 6 5 5
2.36767826911607 1.32747181650265 1 AL359265.3 1 0 0 0 1
-1.66831761548141 1.852986516214 0.375030515715737 AL359397.1 1 2 2 1 0
-2.27826899163602 1.32384535871522 1 AL359397.2 1 1 0 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL359504.2 1 2 2 0 0
-5.43831271140509 2.4003221227367 0.000977874346469707 AL359513.1 1 6 5 0 0
-0.292686730751236 2.61972398358739 0.999999999999978 AL359644.1 1 5 3 2 4
-1.28229843384363 1.73709229939958 0.625018309429777 AL359697.1 1 2 1 1 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL359711.2 1 2 2 0 0
-2.27826899163602 1.32384535871522 1 AL359740.1 1 1 0 0 0
-2.99210713010957 3.00651282795969 0.000403646193273143 AL359915.2 1 10 9 2 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL359921.2 1 2 1 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL359976.1 1 2 2 0 0
2.36767826911607 1.32747181650265 1 AL359979.2 1 0 0 0 1
2.36764752784486 1.32305258639459 1 AL360181.3 1 0 0 1 0
2.36767826911607 1.32747181650265 1 AL360270.3 1 0 0 0 1
-4.03596514332627 1.73899032819509 0.125018310323359 AL365181.4 1 2 2 0 0
-0.862551043913592 2.84906370663801 0.332407316383175 AL365205.1 1 6 6 5 1
-4.80512359466894 2.05989717912865 0.0156330116465042 AL365214.3 1 4 3 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL365226.1 1 1 1 0 0
2.98656179734803 2.32043337363045 0.0214993972037388 AL365259.1 1 0 1 7 2
-1.66831761548141 1.852986516214 0.375030515715737 AL390037.1 1 2 2 1 0
-0.147907738980878 3.06588526280903 1 AL390038.1 1 6 6 5 5
2.36767826911607 1.32747181650265 1 AL390039.1 1 0 0 0 1
-4.5913099363398 1.96106919267396 0.03126144465052 AL390067.1 1 3 3 0 0
-4.99130009749595 2.15230708622891 0.00781784142363128 AL390195.1 1 5 3 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL390334.1 1 2 2 0 0
-1.80090768040064 3.54373172617544 0.00132441739967212 AL390719.1 1 15 12 4 3
-0.14185031280652 3.86535901099978 0.88540336123635 AL390728.4 1 13 11 9 11
2.36764752784486 1.32305258639459 1 AL390955.2 1 0 0 1 0
-5.56106471045583 2.47363876656251 0.000489068444351102 AL390964.1 1 7 5 0 0
-5.15618058905804 2.24016347734751 0.00390968402380792 AL391069.1 1 5 4 0 0
-1.93555523809229 2.39779876635417 0.0654650935227393 AL391069.2 1 5 4 2 0
-1.63799410686814 2.8514566259511 0.0490878561766442 AL391069.3 1 7 7 3 1
3.22065609055156 1.47794117165914 0.500012206732887 AL391097.1 1 0 0 1 1
-5.15618058905804 2.24016347734751 0.00390968402380792 AL391244.3 1 5 4 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL391361.3 1 2 2 0 0
-2.27826899163602 1.32384535871522 1 AL391684.1 1 1 0 0 0
-2.27826899163602 1.32384535871522 1 AL391807.1 1 1 0 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL391834.1 1 2 2 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AL391834.2 1 4 3 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL391988.1 1 1 1 0 0
-2.5326895425032 3.10565245364517 0.000858003091517431 AL392172.1 1 10 10 2 1
2.36764752784486 1.32305258639459 1 AL441883.1 1 0 0 1 0
-3.12132917077086 1.47512521201479 0.500012206732887 AL442003.1 1 2 0 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL445248.1 1 2 2 0 0
-4.34019938868822 1.85487001612516 0.0625152589752817 AL445483.1 1 2 3 0 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL445584.2 1 3 2 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL450124.1 1 2 2 0 0
-3.41143794911515 2.67360194662428 0.00183403935671103 AL450384.2 1 8 6 1 0
5.2648690198468 2.24174463487296 0.00390968402380792 AL450405.1 1 0 0 6 3
2.36764752784486 1.32305258639459 1 AL450468.2 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL450998.1 1 0 0 1 0
-4.5913099363398 1.96106919267396 0.03126144465052 AL451049.1 1 3 3 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AL451060.1 1 2 2 0 0
2.36764752784486 1.32305258639459 1 AL451064.1 1 0 0 1 0
-2.27826899163602 1.32384535871522 1 AL451074.2 1 1 0 0 0
3.22065609055156 1.47794117165914 0.500012206732887 AL451123.1 1 0 0 1 1
-2.60220200041768 3.15179490792106 0.000489932515522547 AL512353.1 1 10 11 2 1
4.38373335989407 1.84769882863494 0.0845029917438648 AL513165.2 1 0 0 5 0
-5.30413610572956 2.32301142499543 0.00195527144826077 AL513314.2 1 5 5 0 0
2.36764752784486 1.32305258639459 1 AL513327.2 1 0 0 1 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL513478.2 1 2 1 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AL513534.1 1 1 1 0 0
2.36764752784486 1.32305258639459 1 AL513548.4 1 0 0 1 0
-1.6852074147194 2.61580339542277 0.0574148138875087 AL513550.1 1 6 5 1 2
-0.305812904108689 4.14737568043993 0.438018589365256 AL590094.1 1 15 17 17 7
2.36767826911607 1.32747181650265 1 AL590139.1 1 0 0 0 1
2.36764752784486 1.32305258639459 1 AL590326.1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AL590556.3 1 0 0 1 0
3.22062535096575 1.47355462856117 0.500012206732887 AL590666.2 1 0 0 2 0
-5.30413610572956 2.32301142499543 0.00195527144826077 AL590705.1 1 5 5 0 0
2.36767826911607 1.32747181650265 1 AL590762.3 1 0 0 0 1
2.36764752784486 1.32305258639459 1 AL590764.1 1 0 0 1 0
3.75307455813034 1.61393457713134 0.25001831009984 AL590764.2 1 0 0 2 1
2.36764752784486 1.32305258639459 1 AL590787.1 1 0 0 1 0
-1.77068224572258 2.32046758811903 0.109417914296158 AL591485.1 1 4 4 2 0
1.32523162603245 2.05817962048264 0.453165050410231 AL591684.2 1 1 1 4 1
2.36764752784486 1.32305258639459 1 AL591846.2 1 0 0 1 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL591895.1 1 3 2 0 0
-2.27826899163602 1.32384535871522 1 AL596202.1 1 1 0 0 0
2.36764752784486 1.32305258639459 1 AL603962.1 1 0 0 1 0
-2.27826899163602 1.32384535871522 1 AL604028.1 1 1 0 0 0
-4.5913099363398 1.96106919267396 0.03126144465052 AL606760.2 1 3 3 0 0
-2.93648107942013 2.39852559159716 0.0117292424661778 AL606834.1 1 6 4 1 0
2.36767826911607 1.32747181650265 1 AL627171.2 1 0 0 0 1
-2.27826899163602 1.32384535871522 1 AL627230.2 1 1 0 0 0
-3.12132917077086 1.47512521201479 0.500012206732887 AL627230.4 1 2 0 0 0
-1.11950505759213 2.06579417747562 0.453165050410231 AL627309.1 1 3 2 0 2
0.0894092774800528 1.47872831257326 1 AL627309.5 1 1 0 0 1
-3.64994596168849 1.61304846168025 0.25001831009984 AL627309.6 1 2 1 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL645568.1 1 0 0 2 0
-3.12132917077086 1.47512521201479 0.500012206732887 AL645728.1 1 2 0 0 0
-5.56106471045583 2.47363876656251 0.000489068444351102 AL645933.2 1 7 5 0 0
-2.2782764933964 1.32499809533681 1 AL646090.1 1 0 1 0 0
-0.226019123647666 3.53879214200668 0.728438540160568 AL646090.2 1 11 8 11 4
-4.34019188838435 1.85375182992717 0.0625152589752817 AL662795.2 1 3 2 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL662844.4 1 0 0 2 0
-1.97255186084336 1.96031022727229 0.218784330599151 AL662884.3 1 2 3 1 0
-0.450180332368304 2.3262600849571 0.753936285608026 AL662890.1 1 3 3 2 2
-2.08344177647278 2.47937200655738 0.0923362964100004 AL662899.2 1 6 4 0 2
-5.77908547696002 2.61084416374418 0.000244605842078569 AL669831.3 1 8 6 0 0
3.22062535096575 1.47355462856117 0.500012206732887 AL669831.4 1 0 0 2 0
-5.56107220819271 2.4747008893073 0.000489068444351102 AL669831.5 1 6 6 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AL669942.1 1 2 1 0 0
3.7530438202297 1.60958011374698 0.25001831009984 AL669983.1 1 0 0 3 0
3.22062535096575 1.47355462856117 0.500012206732887 AL671762.1 1 0 0 2 0
2.36764752784486 1.32305258639459 1 AL672207.1 1 0 0 1 0
3.22065609055156 1.47794117165914 0.500012206732887 AL691432.1 1 0 0 1 1
-3.64994596168849 1.61304846168025 0.25001831009984 AL691432.2 1 2 1 0 0
0.79665307167697 2.1548309234829 0.726589199295921 AL691447.2 1 2 1 3 2
-2.2782764933964 1.32499809533681 1 AL731557.1 1 0 1 0 0
2.42030613853875 2.06593067353663 0.125032042674722 AL731661.1 1 0 1 3 3
-4.5913099363398 1.96106919267396 0.03126144465052 AL731684.1 1 3 3 0 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AL731684.2 1 3 2 0 0
-3.84504671678759 2.96011772538721 7.65490663660439e-05 AL732372.2 1 11 8 0 1
2.36764752784486 1.32305258639459 1 AL772337.4 1 0 0 1 0
0.571750952306225 3.26980897999351 0.514172851511502 AL805961.1 1 5 6 14 2
-2.2782764933964 1.32499809533681 1 AL807752.2 1 0 1 0 0
3.75310529668569 1.61830034969423 0.25001831009984 AL831711.1 1 0 0 1 2
2.36767826911607 1.32747181650265 1 AL928654.1 1 0 0 0 1
1.87998568516069 2.8202573576155 0.0873746100543288 ALAD 1 2 2 3 10
-0.43687765911692 5.40363421187765 0.258676318004556 ALAS1 1 49 37 47 14
-0.416980510211806 6.37577533608598 0.272237038172775 ALAS2 1 82 89 97 29
0.98415626807124 5.30687469783379 0.000963946429467531 ALDH18A1 1 24 23 50 36
-1.28229843384363 1.73709229939958 0.625018309429777 ALDH1L2 1 2 1 1 0
0.294545812353096 2.68172692428575 0.999999999999978 ALDH6A1 1 4 3 4 4
-0.525740416821116 6.47312317662406 0.050684517344869 ALDOC 1 105 86 86 39
0.327674354175738 2.55672568884495 0.793680632641542 ALG10 1 3 3 2 5
-4.34019188838435 1.85375182992717 0.0625152589752817 ALG10B 1 3 2 0 0
0.456946857716002 4.53300289674205 0.207676559092526 ALG11 1 18 15 25 17
5.78377474269395 2.54513573673438 0.000244605842078569 ALG12 1 0 0 9 4
-0.173474630620112 4.25037741703078 0.801233415178728 ALG14 1 16 17 14 13
2.36764752784486 1.32305258639459 1 ALG1L 1 0 0 1 0
-0.0134975052049428 3.11184992851742 1 ALG1L13P 1 6 6 6 5
2.36764752784486 1.32305258639459 1 ALG1L2 1 0 0 1 0
4.69855189777996 1.96173532770555 0.03126144465052 ALG1L7P 1 0 0 4 2
0.1663026256279 6.34304459857838 0.5336009525959 ALG5 1 70 69 95 51
-0.0427781613772459 4.81606929870023 0.921636624254285 ALG6 1 24 25 26 18
-1.20929660429641 6.8113948330792 0.000415554823950239 ALG8 1 143 142 91 29
1.1631046764404 4.52124286026556 0.00116546484705476 ALG9 1 13 11 29 21
0.578762450419548 3.82640220833309 0.280203513916508 ALKBH1 1 9 9 16 9
0.256263192568709 4.83671880133084 0.506860617475233 ALKBH3 1 22 23 33 17
1.58429856729653 4.6005762170427 0.00136211951193072 ALKBH4 1 11 10 24 32
6.05610798330166 2.78335995574605 0.000871272130225025 ALKBH6 1 0 0 15 2
0.385643270150468 3.44897089171786 0.47329840908868 ALKBH8 1 8 6 8 9
-0.429297372168979 1.85652454704475 1 ALMS1 1 1 2 1 1
-2.27826899163602 1.32384535871522 1 ALMS1-IT1 1 1 0 0 0
4.44662976920538 1.86060709809228 0.0625152589752817 ALOX12 1 0 0 2 3
-2.09911505675601 3.36152428558332 0.000915733541745168 ALOX12-AS1 1 12 12 3 2
-2.34044685722696 2.60942496436821 0.0129541015610903 ALPK1 1 6 6 2 0
2.36767826911607 1.32747181650265 1 ALPK3 1 0 0 0 1
-0.323857268761266 3.51251669442819 0.728438540160568 ALS2 1 11 8 8 6
0.596332861534006 3.97460573655048 0.21023431524722 ALYREF 1 10 10 14 14
4.9129731752876 2.05981935731841 0.0156330116465042 AMACR 1 0 0 5 2
4.44659903336546 1.85629362092961 0.0625152589752817 AMBRA1 1 0 0 3 2
0.0356631315743097 6.58226872630499 0.911910627047272 AMD1 1 95 78 105 60
2.36764752784486 1.32305258639459 1 AMER1 1 0 0 1 0
3.22065609055156 1.47794117165914 0.500012206732887 AMH 1 0 0 1 1
-1.77065150613677 2.32463495980458 0.109417914296158 AMIGO2 1 4 4 1 1
1.14398214431702 4.66424247936626 0.00182651064782151 AMMECR1 1 15 12 29 26
-1.01505098508655 2.54761784346685 0.26692240400356 AMMECR1L 1 5 4 2 2
0.556205652868315 2.9053339877482 0.647683301774815 AMOTL1 1 4 4 8 3
0.608033374967064 2.80428621670716 0.629131267001689 AMPD2 1 3 4 5 5
0.425756539220354 3.29309432974589 0.442220060204343 AMPD3 1 6 6 7 8
-0.623979462379145 5.97267626063463 0.025128184366103 AMZ2 1 67 69 45 36
-0.673974365833574 3.762604144283 0.155996445631711 AMZ2P1 1 12 14 11 4
-0.415656220203185 4.35961849445281 0.32563052773614 ANAPC1 1 22 17 17 10
-0.617995809357854 6.07671489918274 0.0373575728447804 ANAPC10 1 73 74 65 26
-0.0836246515102293 7.7571010450654 0.822338861810254 ANAPC11 1 169 237 277 101
-0.756117078843542 7.26407077482054 0.0015615130604535 ANAPC16 1 170 183 122 73
5.0729368806595 2.07688911302076 0.0347820666989924 ANAPC2 1 0 0 1 6
0.384343393418275 5.1955416737283 0.228529832397842 ANAPC4 1 29 27 44 24
0.888961848965905 7.84875346465374 7.86927456829658e-05 ANAPC5 1 152 147 318 197
0.616245878420257 6.44940042720207 0.00947455709756619 ANAPC7 1 68 58 110 69
0.469478905474651 2.749804804136 0.638152262066086 ANGEL1 1 4 3 3 6
-0.612034269499827 3.14777204861491 0.405006038842066 ANGEL2 1 8 7 7 2
-1.04597218035903 5.05760545359701 0.00195939986956386 ANGPT1 1 46 32 24 11
2.36764752784486 1.32305258639459 1 ANGPTL4 1 0 0 1 0
0.690228507044914 4.13426670008014 0.105022168019966 ANK1 1 12 10 20 13
-2.09909257675136 3.35868062815345 0.000915733541745168 ANK3 1 15 9 3 2
4.69858263193515 1.96601784733873 0.03126144465052 ANKEF1 1 0 0 3 3
-2.78850231994197 2.32536958227967 0.0214993972037388 ANKFY1 1 5 4 0 1
-0.753658403031487 1.61663094342061 1 ANKH 1 1 1 0 1
0.355647044412022 5.58381769206758 0.209352236114547 ANKHD1 1 42 33 49 39
-1.33245570775463 2.91146016292021 0.167167017127348 ANKIB1 1 8 6 2 3
5.09970013911669 2.16419495858528 0.00781784142363128 ANKLE1 1 0 0 3 5
4.69861336674471 1.97031084518556 0.03126144465052 ANKMY1 1 0 0 2 4
0.106172101486317 6.20701532427995 0.672938503587529 ANKMY2 1 68 61 81 48
-0.798558788886905 4.0530401178068 0.0507136149208856 ANKRA2 1 17 17 13 5
-4.34019188838435 1.85375182992717 0.0625152589752817 ANKRD10-IT1 1 3 2 0 0
1.03936660848285 4.39013734870044 0.00696080391275004 ANKRD12 1 12 11 26 18
-0.360628134438036 3.62458572558762 0.630591414735636 ANKRD13A 1 11 10 6 9
3.75310529668569 1.61830034969423 0.25001831009984 ANKRD13B 1 0 0 1 2
1.79040708740086 3.40926548344249 0.00143642144027505 ANKRD13C 1 4 3 13 10
1.64180565468756 2.48871012756677 0.114830589669902 ANKRD13D 1 1 2 3 6
1.63458638853517 2.74665781559694 0.0490878561766442 ANKRD16 1 2 2 6 6
0.18054718285004 5.12052606465804 0.591902012863874 ANKRD17 1 33 24 31 28
-4.03596514332627 1.73899032819509 0.125018310323359 ANKRD18A 1 2 2 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 ANKRD18B 1 4 3 0 0
2.36764752784486 1.32305258639459 1 ANKRD18CP 1 0 0 1 0
4.69858263193515 1.96601784733873 0.03126144465052 ANKRD18DP 1 0 0 3 3
-2.27826899163602 1.32384535871522 1 ANKRD20A1 1 1 0 0 0
-2.27826899163602 1.32384535871522 1 ANKRD20A17P 1 1 0 0 0
2.36764752784486 1.32305258639459 1 ANKRD20A19P 1 0 0 1 0
-3.64994596168849 1.61304846168025 0.25001831009984 ANKRD20A2 1 2 1 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 ANKRD20A3 1 4 3 0 0
2.36764752784486 1.32305258639459 1 ANKRD20A4 1 0 0 1 0
-5.304128607265 2.32193395294289 0.00195527144826077 ANKRD20A5P 1 6 4 0 0
2.36764752784486 1.32305258639459 1 ANKRD20A8P 1 0 0 1 0
3.22065609055156 1.47794117165914 0.500012206732887 ANKRD23 1 0 0 1 1
2.36764752784486 1.32305258639459 1 ANKRD24 1 0 0 1 0
1.07924159552164 2.86175261357742 0.167167017127348 ANKRD26 1 3 3 6 6
1.7021463702754 3.98371563767103 0.000815150006735357 ANKRD27 1 6 6 17 19
-2.11743651243659 3.58129497658673 0.00051094099722209 ANKRD28 1 17 12 2 4
-0.329297857256491 3.2441123691472 0.690128736184878 ANKRD36 1 8 7 6 5
-0.296195690609037 3.00951413834533 0.823845949634285 ANKRD36B 1 7 5 6 3
-3.12132917077086 1.47512521201479 0.500012206732887 ANKRD36BP2 1 2 0 0 0
0.76832542616435 3.12338586772604 0.258347631959798 ANKRD36C 1 5 4 5 9
1.19900257409979 2.73229704728367 0.22047266832785 ANKRD37 1 2 3 9 2
0.8617505037178 5.05241078803435 0.031177627301861 ANKRD39 1 17 24 50 21
-2.07157213957893 3.11172669111439 0.0106431875459099 ANKRD40 1 10 9 1 3
0.358390743550796 2.40517789484241 1 ANKRD42 1 3 2 3 3
-1.17302044900532 3.88675040033292 0.0161518347343768 ANKRD46 1 16 16 6 7
0.410633890039187 2.24268226920293 1 ANKRD50 1 2 2 3 2
2.36764752784486 1.32305258639459 1 ANKRD52 1 0 0 1 0
-2.14468847492049 3.14535271506534 0.00260633832749263 ANKRD55 1 11 9 4 0
2.36767826911607 1.32747181650265 1 ANKRD62 1 0 0 0 1
5.58783079072807 2.41602791448116 0.00118006565332042 ANKRD9 1 0 0 4 7
-0.753658403031487 1.61663094342061 1 ANKS1A 1 1 1 0 1
-0.637719081542192 3.58697513103025 0.310712275128232 ANKS6 1 11 11 6 7
1.80473612423475 3.23820157547889 0.00937709571956575 ANKZF1 1 3 3 14 6
1.14708164000154 4.92841975039537 0.000474040590905784 ANO10 1 16 17 42 26
-0.525308803646813 2.85529787167664 0.629131267001689 ANO6 1 6 5 4 3
4.14109886710121 1.73797834980791 0.125018310323359 ANO7 1 0 0 3 1
2.36764752784486 1.32305258639459 1 ANO7L1 1 0 0 1 0
4.1411296039715 1.74231231708737 0.125018310323359 ANO8 1 0 0 2 2
2.36764752784486 1.32305258639459 1 ANO9 1 0 0 1 0
-0.512471072832681 7.04377316253182 0.0554799947391616 ANP32E 1 173 113 115 70
-0.394188578042257 5.30457344115952 0.320567047345529 ANTXR2 1 47 32 26 28
-0.569354608294492 10.0257111330064 0.0522008728534458 ANXA1 1 1135 1175 1010 481
-0.147468720317026 9.97877374508327 0.612649644561956 ANXA2 1 994 976 1160 544
-1.66831761548141 1.852986516214 0.375030515715737 ANXA2P2 1 2 2 1 0
-1.37065384578824 2.1550360118214 0.289110561078801 ANXA2R 1 3 3 1 1
-0.975714560323095 3.85154517395934 0.0316278573712054 ANXA3 1 15 15 9 5
-0.54924427950799 3.85412342023072 0.291475140940747 ANXA4 1 15 12 10 7
-0.641795951699048 6.74282643568215 0.0114848391455939 ANXA5 1 121 117 98 46
2.22675685198493 2.7914565793634 0.0158464822646437 ANXA6 1 1 2 11 3
4.44659903336546 1.85629362092961 0.0625152589752817 ANXA9 1 0 0 3 2
2.36767826911607 1.32747181650265 1 AOX1 1 0 0 0 1
-2.27826899163602 1.32384535871522 1 AP000240.1 1 1 0 0 0
-2.2782764933964 1.32499809533681 1 AP000253.1 1 0 1 0 0
-4.80512359466894 2.05989717912865 0.0156330116465042 AP000254.1 1 4 3 0 0
2.36764752784486 1.32305258639459 1 AP000295.1 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AP000311.1 1 0 0 1 0
3.22062535096575 1.47355462856117 0.500012206732887 AP000356.3 1 0 0 2 0
-2.27826899163602 1.32384535871522 1 AP000432.2 1 1 0 0 0
2.36764752784486 1.32305258639459 1 AP000439.1 1 0 0 1 0
-2.27826899163602 1.32384535871522 1 AP000442.2 1 1 0 0 0
4.69852116427912 1.95746324736457 0.03126144465052 AP000487.1 1 0 0 5 1
-3.64994596168849 1.61304846168025 0.25001831009984 AP000526.1 1 2 1 0 0
-4.03596514332627 1.73899032819509 0.125018310323359 AP000553.3 1 2 2 0 0
-1.63798660985881 2.85043831231283 0.0490878561766442 AP000561.1 1 8 6 3 1
-3.12133667214756 1.4762687307197 0.500012206732887 AP000577.1 1 1 1 0 0
-5.56106471045583 2.47363876656251 0.000489068444351102 AP000580.1 1 7 5 0 0
-1.11953579783279 2.06153840367793 0.453165050410231 AP000593.4 1 3 2 1 1
-2.27826899163602 1.32384535871522 1 AP000648.3 1 1 0 0 0
3.75310529668569 1.61830034969423 0.25001831009984 AP000704.1 1 0 0 1 2
-3.64994596168849 1.61304846168025 0.25001831009984 AP000763.4 1 2 1 0 0
-3.64994596168849 1.61304846168025 0.25001831009984 AP000786.1 1 2 1 0 0
2.36767826911607 1.32747181650265 1 AP000808.1 1 0 0 0 1
-2.51883549227831 3.40371571354213 0.000326455888841463 AP000873.2 1 14 12 1 3
-4.03596514332627 1.73899032819509 0.125018310323359 AP000879.1 1 2 2 0 0
-2.27826899163602 1.32384535871522 1 AP000892.1 1 1 0 0 0
-5.56106471045583 2.47363876656251 0.000489068444351102 AP000894.4 1 7 5 0 0
-3.64995346272054 1.61418366426481 0.25001831009984 AP000902.1 1 1 2 0 0
0.0893785362088418 1.47433974409811 1 AP000943.2 1 1 0 1 0
-3.64994596168849 1.61304846168025 0.25001831009984 AP000943.4 1 2 1 0 0
4.69852116427912 1.95746324736457 0.03126144465052 AP001024.1 1 0 0 5 1
-2.27826899163602 1.32384535871522 1 AP001029.2 1 1 0 0 0
-2.43747606682408 2.15156138305003 0.0703392032066368 AP001033.2 1 4 3 1 0
-3.12133667214756 1.4762687307197 0.500012206732887 AP001086.1 1 1 1 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AP001099.1 1 1 1 0 0
-3.12133667214756 1.4762687307197 0.500012206732887 AP001160.1 1 1 1 0 0
2.36767826911607 1.32747181650265 1 AP001160.2 1 0 0 0 1
0.0893785362088418 1.47433974409811 1 AP001267.5 1 1 0 1 0
4.44659903336546 1.85629362092961 0.0625152589752817 AP001273.2 1 0 0 3 2
-4.99130759668833 2.1534003531817 0.00781784142363128 AP001318.2 1 4 4 0 0
-0.28292132309657 2.05654154520613 1 AP001347.1 1 2 2 3 0
2.36764752784486 1.32305258639459 1 AP001362.2 1 0 0 1 0
2.36764752784486 1.32305258639459 1 AP001372.2 1 0 0 1 0
-4.34019188838435 1.85375182992717 0.0625152589752817 AP001372.3 1 3 2 0 0
4.44659903336546 1.85629362092961 0.0625152589752817 AP001412.1 1 0 0 3 2
-1.58443676387672 2.24599452412235 0.343810074148748 AP001432.1 1 4 3 0 2
2.36764752784486 1.32305258639459 1 AP001437.1 1 0 0 1 0
-5.43831271140509 2.4003221227367 0.000977874346469707 AP001453.2 1 6 5 0 0
2.36767826911607 1.32747181650265 1 AP001458.2 1 0 0 0 1
-2.27826899163602 1.32384535871522 1 AP001469.2 1 1 0 0 0
-5.43831271140509 2.4003221227367 0.000977874346469707 AP001469.3 1 6 5 0 0
-2.78853306121318 2.32120063935223 0.0214993972037388 AP001505.1 1 5 4 1 0
